"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Dengue","All cases","Reported cases","N","2014","EU28","EU",1721.000000000,""
"Dengue","All cases","Reported cases","N","2014","FI","Finland",38.000000000,""
"Dengue","All cases","Reported cases","N","2014","FR","France",212.000000000,""
"Dengue","All cases","Reported cases","N","2014","HR","Croatia",2.000000000,""
"Dengue","All cases","Reported cases","N","2014","HU","Hungary",6.000000000,""
"Dengue","All cases","Reported cases","N","2014","IE","Ireland",21.000000000,""
"Dengue","All cases","Reported cases","N","2014","IS","Iceland",0.000000000,""
"Dengue","All cases","Reported cases","N","2014","IT","Italy",79.000000000,""
"Dengue","All cases","Reported cases","N","2014","LT","Lithuania",3.000000000,""
"Dengue","All cases","Reported cases","N","2014","LU","Luxembourg",0.000000000,""
"Dengue","All cases","Reported cases","N","2014","LV","Latvia",1.000000000,""
"Dengue","All cases","Reported cases","N","2014","MT","Malta",0.000000000,""
"Dengue","All cases","Reported cases","N","2014","NL","Netherlands",3.000000000,""
"Dengue","All cases","Reported cases","N","2014","NO","Norway",73.000000000,""
"Dengue","All cases","Reported cases","N","2014","PL","Poland",15.000000000,""
"Dengue","All cases","Reported cases","N","2014","RO","Romania",6.000000000,""
"Dengue","All cases","Reported cases","N","2014","SE","Sweden",119.000000000,""
"Dengue","All cases","Reported cases","N","2014","SI","Slovenia",2.000000000,""
"Dengue","All cases","Reported cases","N","2014","SK","Slovakia",0.000000000,""
"Dengue","All cases","Reported cases","N","2014","UK","United Kingdom",376.000000000,""
"Dengue","All cases","Reported cases","N","2015","AT","Austria",103.000000000,""
"Dengue","All cases","Reported cases","N","2015","BE","Belgium",108.000000000,""
"Dengue","All cases","Reported cases","N","2015","CZ","Czech Republic",0.000000000,""
"Dengue","All cases","Reported cases","N","2015","DE","Germany",723.000000000,""
"Dengue","All cases","Reported cases","N","2015","EE","Estonia",12.000000000,""
"Dengue","All cases","Reported cases","N","2015","EL","Greece",2.000000000,""
"Dengue","All cases","Reported cases","N","2015","ES","Spain",168.000000000,""
"Dengue","All cases","Reported cases","N","2015","EU_EEA31","EU/EEA",2210.000000000,""
"Dengue","All cases","Reported cases","N","2015","EU28","EU",2112.000000000,""
"Dengue","All cases","Reported cases","N","2015","FI","Finland",54.000000000,""
"Dengue","All cases","Reported cases","N","2015","FR","France",167.000000000,""
"Dengue","All cases","Reported cases","N","2015","HU","Hungary",12.000000000,""
"Dengue","All cases","Reported cases","N","2015","IE","Ireland",8.000000000,""
"Dengue","All cases","Reported cases","N","2015","IS","Iceland",0.000000000,""
"Dengue","All cases","Reported cases","N","2015","IT","Italy",103.000000000,""
"Dengue","All cases","Reported cases","N","2015","LT","Lithuania",9.000000000,""
"Dengue","All cases","Reported cases","N","2015","LU","Luxembourg",0.000000000,""
"Dengue","All cases","Reported cases","N","2015","LV","Latvia",4.000000000,""
"Dengue","All cases","Reported cases","N","2015","MT","Malta",1.000000000,""
"Dengue","All cases","Reported cases","N","2015","NL","Netherlands",18.000000000,""
"Dengue","All cases","Reported cases","N","2015","NO","Norway",98.000000000,""
"Dengue","All cases","Reported cases","N","2015","PL","Poland",12.000000000,""
"Dengue","All cases","Reported cases","N","2015","PT","Portugal",14.000000000,""
"Dengue","All cases","Reported cases","N","2015","RO","Romania",7.000000000,""
"Dengue","All cases","Reported cases","N","2015","SE","Sweden",159.000000000,""
"Dengue","All cases","Reported cases","N","2015","SI","Slovenia",3.000000000,""
"Dengue","All cases","Reported cases","N","2015","SK","Slovakia",2.000000000,""
"Dengue","All cases","Reported cases","N","2015","UK","United Kingdom",423.000000000,""
"Dengue","All cases","Reported cases","N","2016","AT","Austria",116.000000000,""
"Dengue","All cases","Reported cases","N","2016","BE","Belgium",114.000000000,""
"Dengue","All cases","Reported cases","N","2016","CZ","Czech Republic",0.000000000,""
"Dengue","All cases","Reported cases","N","2016","DE","Germany",956.000000000,""
"Dengue","All cases","Reported cases","N","2016","EE","Estonia",9.000000000,""
"Dengue","All cases","Reported cases","N","2016","EL","Greece",2.000000000,""
"Dengue","All cases","Reported cases","N","2016","ES","Spain",261.000000000,""
"Dengue","All cases","Reported cases","N","2016","EU_EEA31","EU/EEA",2821.000000000,""
"Dengue","All cases","Reported cases","N","2016","EU28","EU",2757.000000000,""
"Dengue","All cases","Reported cases","N","2016","FI","Finland",66.000000000,""
"Dengue","All cases","Reported cases","N","2016","FR","France",297.000000000,""
"Dengue","All cases","Reported cases","N","2016","HR","Croatia",2.000000000,""
"Dengue","All cases","Reported cases","N","2016","HU","Hungary",24.000000000,""
"Dengue","All cases","Reported cases","N","2016","IE","Ireland",18.000000000,""
"Dengue","All cases","Reported cases","N","2016","IS","Iceland",0.000000000,""
"Dengue","All cases","Reported cases","N","2016","IT","Italy",106.000000000,""
"Dengue","All cases","Reported cases","N","2016","LT","Lithuania",4.000000000,""
"Dengue","All cases","Reported cases","N","2016","LU","Luxembourg",1.000000000,""
"Dengue","All cases","Reported cases","N","2016","LV","Latvia",9.000000000,""
"Dengue","All cases","Reported cases","N","2016","MT","Malta",1.000000000,""
"Dengue","All cases","Reported cases","N","2016","NL","Netherlands",6.000000000,""
"Dengue","All cases","Reported cases","N","2016","NO","Norway",64.000000000,""
"Dengue","All cases","Reported cases","N","2016","PL","Poland",41.000000000,""
"Dengue","All cases","Reported cases","N","2016","PT","Portugal",13.000000000,""
"Dengue","All cases","Reported cases","N","2016","RO","Romania",8.000000000,""
"Dengue","All cases","Reported cases","N","2016","SE","Sweden",225.000000000,""
"Dengue","All cases","Reported cases","N","2016","SI","Slovenia",6.000000000,""
"Dengue","All cases","Reported cases","N","2016","SK","Slovakia",4.000000000,""
"Dengue","All cases","Reported cases","N","2016","UK","United Kingdom",468.000000000,""
"Dengue","All cases","Reported cases","N","2017","AT","Austria",85.000000000,""
"Dengue","All cases","Reported cases","N","2017","BE","Belgium",77.000000000,""
"Dengue","All cases","Reported cases","N","2017","CZ","Czech Republic",0.000000000,""
"Dengue","All cases","Reported cases","N","2017","DE","Germany",635.000000000,""
"Dengue","All cases","Reported cases","N","2017","EE","Estonia",8.000000000,""
"Dengue","All cases","Reported cases","N","2017","EL","Greece",1.000000000,""
"Dengue","All cases","Reported cases","N","2017","ES","Spain",128.000000000,""
"Dengue","All cases","Reported cases","N","2017","EU_EEA31","EU/EEA",2026.000000000,""
"Dengue","All cases","Reported cases","N","2017","EU28","EU",1990.000000000,""
"Dengue","All cases","Reported cases","N","2017","FI","Finland",25.000000000,""
"Dengue","All cases","Reported cases","N","2017","FR","France",264.000000000,""
"Dengue","All cases","Reported cases","N","2017","HR","Croatia",0.000000000,""
"Dengue","All cases","Reported cases","N","2017","HU","Hungary",17.000000000,""
"Dengue","All cases","Reported cases","N","2017","IE","Ireland",10.000000000,""
"Dengue","All cases","Reported cases","N","2017","IS","Iceland",1.000000000,""
"Dengue","All cases","Reported cases","N","2017","IT","Italy",95.000000000,""
"Dengue","All cases","Reported cases","N","2017","LT","Lithuania",4.000000000,""
"Dengue","All cases","Reported cases","N","2017","LU","Luxembourg",0.000000000,""
"Dengue","All cases","Reported cases","N","2017","LV","Latvia",13.000000000,""
"Dengue","All cases","Reported cases","N","2017","MT","Malta",3.000000000,""
"Dengue","All cases","Reported cases","N","2017","NL","Netherlands",0.000000000,""
"Dengue","All cases","Reported cases","N","2017","NO","Norway",35.000000000,""
"Dengue","All cases","Reported cases","N","2017","PL","Poland",29.000000000,""
"Dengue","All cases","Reported cases","N","2017","PT","Portugal",11.000000000,""
"Dengue","All cases","Reported cases","N","2017","RO","Romania",7.000000000,""
"Dengue","All cases","Reported cases","N","2017","SE","Sweden",106.000000000,""
"Dengue","All cases","Reported cases","N","2017","SI","Slovenia",5.000000000,""
"Dengue","All cases","Reported cases","N","2017","SK","Slovakia",2.000000000,""
"Dengue","All cases","Reported cases","N","2017","UK","United Kingdom",465.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","AT","Austria",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","BE","Belgium",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","EL","Greece",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","EU_EEA31","EU/EEA",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","EU28","EU",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","IE","Ireland",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","LT","Lithuania",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","LV","Latvia",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","SK","Slovakia",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2008","UK","United Kingdom",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","AT","Austria",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","BE","Belgium",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","EL","Greece",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","ES","Spain",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","EU_EEA31","EU/EEA",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","EU28","EU",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","IE","Ireland",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","LT","Lithuania",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","RO","Romania",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","SK","Slovakia",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2009","UK","United Kingdom",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","BE","Belgium",0.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","EL","Greece",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","EU_EEA31","EU/EEA",91.985203000,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","EU28","EU",91.985203000,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","FR","France",99.832214760,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","IE","Ireland",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","LT","Lithuania",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","LU","Luxembourg",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","MT","Malta",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","RO","Romania",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","SK","Slovakia",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2010","UK","United Kingdom",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","AT","Austria",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","BE","Belgium",0.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","EL","Greece",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","EU_EEA31","EU/EEA",93.114754000,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","EU28","EU",93.114754000,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","IE","Ireland",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","IT","Italy",97.727272720,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","LU","Luxembourg",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","SK","Slovakia",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2011","UK","United Kingdom",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","BE","Belgium",0.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","EL","Greece",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","EU_EEA31","EU/EEA",93.879239000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","EU28","EU",93.723494000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","HR","Croatia",0.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","IE","Ireland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","LT","Lithuania",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","SK","Slovakia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2012","UK","United Kingdom",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","BE","Belgium",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","EE","Estonia",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","EL","Greece",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","EU_EEA31","EU/EEA",99.960222000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","EU28","EU",99.959299000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","HR","Croatia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","IE","Ireland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","SK","Slovakia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2013","UK","United Kingdom",99.824868650,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","BE","Belgium",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","EE","Estonia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","EL","Greece",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","ES","Spain",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","EU_EEA31","EU/EEA",99.944258000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","EU28","EU",99.941894000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","HR","Croatia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","IE","Ireland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","MT","Malta",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","NL","Netherlands",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","SK","Slovakia",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2014","UK","United Kingdom",99.734042550,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","BE","Belgium",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","EE","Estonia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","EL","Greece",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","ES","Spain",91.666666660,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","EU_EEA31","EU/EEA",99.230769000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","EU28","EU",99.195075000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","IE","Ireland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","IT","Italy",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","LU","Luxembourg",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","MT","Malta",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","NL","Netherlands",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","PT","Portugal",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","SK","Slovakia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2015","UK","United Kingdom",99.290780140,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","AT","Austria",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","BE","Belgium",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","CZ","Czech Republic",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","DE","Germany",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","EE","Estonia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","EL","Greece",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","ES","Spain",96.551724130,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","EU_EEA31","EU/EEA",99.645515000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","EU28","EU",99.637286000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","FI","Finland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","FR","France",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","HR","Croatia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","HU","Hungary",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","IE","Ireland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","IS","Iceland",-,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","IT","Italy",99.056603770,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","LT","Lithuania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","LU","Luxembourg",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","LV","Latvia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","MT","Malta",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","NL","Netherlands",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","NO","Norway",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","PL","Poland",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","PT","Portugal",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","RO","Romania",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","SE","Sweden",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","SI","Slovenia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","SK","Slovakia",100.000000000,""
"Dengue","All cases - Data quality","Completeness Age","%","2016","UK","United Kingdom",100.000000000,""
